coding,selectable,parent_id,node_id,meaning,Level
2112086,Y,2112,2112086,"Officer, scientific (botanical)",4.0
2112087,Y,2112,2112087,"Officer, scientific (zoological)",4.0
2112088,Y,2112,2112088,"Officer, scientific (agricultural)",4.0
2112089,Y,2112,2112089,"Officer, scientific (horticultural)",4.0
2112090,Y,2112,2112090,"Officer, scientific, laboratory, medical",4.0
2112091,Y,2112,2112091,"Officer, stock, live",4.0
2112092,Y,2112,2112092,"Officer, technical (government: MAFF)",4.0
2112093,Y,2112,2112093,Ornithologist,4.0
2112094,Y,2112,2112094,Parasitologist,4.0
2112095,Y,2112,2112095,Pathologist,4.0
2112096,Y,2112,2112096,"Pathologist, plant",4.0
2112097,Y,2112,2112097,"Pathologist, veterinary",4.0
2112098,Y,2112,2112098,Physiologist,4.0
2112099,Y,2112,2112099,Researcher (zoological),4.0
2112100,Y,2112,2112100,Researcher (agricultural),4.0
2112101,Y,2112,2112101,Researcher (biochemical),4.0
2112102,Y,2112,2112102,Researcher (biological),4.0
2112103,Y,2112,2112103,Researcher (horticultural),4.0
2112104,Y,2112,2112104,Researcher (botanical),4.0
2112105,Y,2112,2112105,Scientist (agricultural),4.0
2112106,Y,2112,2112106,Scientist (biochemical),4.0
2112107,Y,2112,2112107,Scientist (horticultural),4.0
2112108,Y,2112,2112108,Scientist (biological),4.0
2112109,Y,2112,2112109,Scientist (zoological),4.0
2112110,Y,2112,2112110,Scientist (botanical),4.0
2112111,Y,2112,2112111,Scientist (medical),4.0
2112112,Y,2112,2112112,"Scientist, agricultural",4.0
2112113,Y,2112,2112113,"Scientist, audiological",4.0
2112114,Y,2112,2112114,"Scientist, clinical",4.0
2112115,Y,2112,2112115,"Scientist, environmental",4.0
2112116,Y,2112,2112116,"Scientist, forensic",4.0
2112117,Y,2112,2112117,"Scientist, horticultural",4.0
2112118,Y,2112,2112118,"Scientist, laboratory, medical",4.0
2112119,Y,2112,2112119,"Scientist, research (biological)",4.0
2112120,Y,2112,2112120,"Scientist, research (zoological)",4.0
2112121,Y,2112,2112121,"Scientist, research (medical)",4.0
2112122,Y,2112,2112122,"Scientist, research (horticultural)",4.0
2112123,Y,2112,2112123,"Scientist, research (botanical)",4.0
2112124,Y,2112,2112124,"Scientist, research (agricultural)",4.0
2112125,Y,2112,2112125,"Scientist, research (biochemical)",4.0
2112126,Y,2112,2112126,Silviculturist (professionally qualified),4.0
2112127,Y,2112,2112127,Systematist,4.0
2112128,Y,2112,2112128,Taxonomist,4.0
2112129,Y,2112,2112129,Virologist,4.0
2112130,Y,2112,2112130,"Worker, research (zoological)",4.0
2112131,Y,2112,2112131,"Worker, research (botanical)",4.0
2112132,Y,2112,2112132,"Worker, research (horticultural)",4.0
2112133,Y,2112,2112133,"Worker, research (biological)",4.0
2112134,Y,2112,2112134,"Worker, research (biochemical)",4.0
2112135,Y,2112,2112135,"Worker, research (agricultural)",4.0
2112136,Y,2112,2112136,Zoologist,4.0
2113001,Y,2113,2113001,"Adviser, geological",4.0
2113002,Y,2113,2113002,Aerodynamicist,4.0
2113003,Y,2113,2113003,"Assistant, meteorological",4.0
2113004,Y,2113,2113004,"Assistant, research (meteorological)",4.0
2113005,Y,2113,2113005,"Assistant, research (physical science)",4.0
2113006,Y,2113,2113006,"Assistant, research (geological)",4.0
2113007,Y,2113,2113007,"Associate, research (geological)",4.0
2113008,Y,2113,2113008,"Associate, research (meteorological)",4.0
2113009,Y,2113,2113009,"Associate, research (physical science)",4.0
2113010,Y,2113,2113010,Astronomer,4.0
2113011,Y,2113,2113011,Astrophysicist,4.0
2113012,Y,2113,2113012,Ballistician,4.0
2113013,Y,2113,2113013,Biophysicist,4.0
2113014,Y,2113,2113014,"Consultant, geological",4.0
2113015,Y,2113,2113015,"Consultant, geophysical",4.0
2113016,Y,2113,2113016,Crystallographer,4.0
2113017,Y,2113,2113017,"Engineer (professional, geophysics)",4.0
2113018,Y,2113,2113018,"Engineer, geophysical",4.0
2113019,Y,2113,2113019,"Examiner, gas (DTI)",4.0
2113020,Y,2113,2113020,Forecaster (meteorological),4.0
2113021,Y,2113,2113021,Gemmologist,4.0
2113022,Y,2113,2113022,Geochemist,4.0
2113023,Y,2113,2113023,Geologist,4.0
2113024,Y,2113,2113024,Geomorphologist,4.0
2113025,Y,2113,2113025,Geophysicist,4.0
2113026,Y,2113,2113026,Geotechnologist,4.0
2113027,Y,2113,2113027,Hydrogeologist,4.0
2113028,Y,2113,2113028,Hydrologist,4.0
2113029,Y,2113,2113029,Mathematician,4.0
2113030,Y,2113,2113030,Meteorologist,4.0
2113031,Y,2113,2113031,Mineralogist,4.0
2113032,Y,2113,2113032,"Navigator, seismic",4.0
2113033,Y,2113,2113033,Oceanographer,4.0
2113034,Y,2113,2113034,"Officer, meteorological",4.0
2113035,Y,2113,2113035,"Officer, research (meteorological)",4.0
2113036,Y,2113,2113036,"Officer, research (physical science)",4.0
2113037,Y,2113,2113037,"Officer, research (geological)",4.0
2113038,Y,2113,2113038,"Officer, scientific (physical science)",4.0
2113039,Y,2113,2113039,"Officer, scientific (meteorological)",4.0
2113040,Y,2113,2113040,"Officer, scientific (geological)",4.0
2113041,Y,2113,2113041,Palaeontologist,4.0
2113042,Y,2113,2113042,Petrologist,4.0
2113043,Y,2113,2113043,Physicist,4.0
2113044,Y,2113,2113044,"Physicist, medical",4.0
2113045,Y,2113,2113045,"Reducer, data, geophysical",4.0
2113046,Y,2113,2113046,Researcher (physical science),4.0
2113047,Y,2113,2113047,Researcher (geological),4.0
2113048,Y,2113,2113048,Researcher (meteorological),4.0
2113049,Y,2113,2113049,Rheologist,4.0
2113050,Y,2113,2113050,Scientist (meteorological),4.0
2113051,Y,2113,2113051,Scientist (physical science),4.0
2113052,Y,2113,2113052,Scientist (geological),4.0
2113053,Y,2113,2113053,"Scientist, research (geological)",4.0
2113054,Y,2113,2113054,"Scientist, research (meteorological)",4.0
2113055,Y,2113,2113055,"Scientist, research (physical science)",4.0
2113056,Y,2113,2113056,Seismologist,4.0
2113057,Y,2113,2113057,Spectroscopist,4.0
2113058,Y,2113,2113058,Stratigrapher,4.0
2113059,Y,2113,2113059,Superintendent (National Physical Laboratory),4.0
2113060,Y,2113,2113060,Thermodynamicist,4.0
2113061,Y,2113,2113061,"Worker, research (mining)",4.0
2113062,Y,2113,2113062,"Worker, research (meteorological)",4.0
2113063,Y,2113,2113063,"Worker, research (geological)",4.0
2113064,Y,2113,2113064,"Worker, research (physical science)",4.0
2121001,Y,2121,2121001,Consultant (civil engineering),4.0
2121002,Y,2121,2121002,"Consultant, engineering, civil",4.0
2121003,Y,2121,2121003,"Consultant, mining",4.0
2121004,Y,2121,2121004,"Engineer (professional, municipal)",4.0
2121005,Y,2121,2121005,"Engineer (professional, public works)",4.0
2121006,Y,2121,2121006,"Engineer (professional, highways)",4.0
2121007,Y,2121,2121007,"Engineer (professional, quarrying)",4.0
2121008,Y,2121,2121008,"Engineer (professional, highway)",4.0
2121009,Y,2121,2121009,"Engineer (professional, sanitary)",4.0
2121010,Y,2121,2121010,"Engineer (professional, mining)",4.0
2121011,Y,2121,2121011,"Engineer (professional, civil)",4.0
2121012,Y,2121,2121012,"Engineer (professional, public health)",4.0
2121013,Y,2121,2121013,"Engineer (professional, constructional)",4.0
2121014,Y,2121,2121014,"Engineer (professional, irrigation)",4.0
2121015,Y,2121,2121015,"Engineer (professional, structural)",4.0
2121016,Y,2121,2121016,"Engineer (professional, water)",4.0
2121017,Y,2121,2121017,"Engineer (professional, oil and natural gas)",4.0
2121018,Y,2121,2121018,Engineer and architect,4.0
2121019,Y,2121,2121019,"Engineer, assistant (coal mine)",4.0
2121020,Y,2121,2121020,"Engineer, assistant (local government)",4.0
2121021,Y,2121,2121021,"Engineer, boring (professional)",4.0
2121022,Y,2121,2121022,"Engineer, borough",4.0
2121023,Y,2121,2121023,"Engineer, building",4.0
2121024,Y,2121,2121024,"Engineer, building and civil",4.0
2121025,Y,2121,2121025,"Engineer, city",4.0
2121026,Y,2121,2121026,"Engineer, civil",4.0
2121027,Y,2121,2121027,"Engineer, colliery",4.0
2121028,Y,2121,2121028,"Engineer, constructional (professional)",4.0
2121029,Y,2121,2121029,"Engineer, contractor's",4.0
2121030,Y,2121,2121030,"Engineer, control, strata",4.0
2121031,Y,2121,2121031,"Engineer, county",4.0
2121032,Y,2121,2121032,"Engineer, demolition (professional)",4.0
2121033,Y,2121,2121033,"Engineer, district (railways)",4.0
2121034,Y,2121,2121034,"Engineer, dock",4.0
2121035,Y,2121,2121035,"Engineer, docks",4.0
2121036,Y,2121,2121036,"Engineer, drainage",4.0
2121037,Y,2121,2121037,"Engineer, drilling (mining)",4.0
2121038,Y,2121,2121038,"Engineer, gas, natural",4.0
2121039,Y,2121,2121039,"Engineer, geotechnical",4.0
2121040,Y,2121,2121040,"Engineer, health, public",4.0
2121041,Y,2121,2121041,"Engineer, highway",4.0
2121042,Y,2121,2121042,"Engineer, highways",4.0
2121043,Y,2121,2121043,"Engineer, irrigation (professional)",4.0
2121044,Y,2121,2121044,"Engineer, mining",4.0
2121045,Y,2121,2121045,"Engineer, mud (oil wells)",4.0
2121046,Y,2121,2121046,"Engineer, municipal",4.0
2121047,Y,2121,2121047,"Engineer, oil",4.0
2121048,Y,2121,2121048,"Engineer, oil and natural gas (professional)",4.0
2121049,Y,2121,2121049,"Engineer, oil and natural gas",4.0
2121050,Y,2121,2121050,"Engineer, petroleum",4.0
2121051,Y,2121,2121051,"Engineer, quarrying",4.0
2121052,Y,2121,2121052,"Engineer, resident",4.0
2121053,Y,2121,2121053,"Engineer, road",4.0
2121054,Y,2121,2121054,"Engineer, sanitary (professional)",4.0
2121055,Y,2121,2121055,"Engineer, site",4.0
2121056,Y,2121,2121056,"Engineer, station (MOD)",4.0
2121057,Y,2121,2121057,"Engineer, structural",4.0
2121058,Y,2121,2121058,"Engineer, subsidence",4.0
2121059,Y,2121,2121059,"Engineer, water",4.0
2121060,Y,2121,2121060,"Engineer, works, public",4.0
2121061,Y,2121,2121061,"Inspector, engineering (DETR)",4.0
2121062,Y,2121,2121062,"Officer, works",4.0
2121063,Y,2121,2121063,"Surveyor, borough",4.0
2121064,Y,2121,2121064,"Surveyor, city",4.0
2121065,Y,2121,2121065,"Surveyor, county",4.0
2121066,Y,2121,2121066,"Surveyor, district",4.0
2121067,Y,2121,2121067,"Surveyor, divisional, county",4.0
2122001,Y,2122,2122001,"Architect, naval",4.0
2122002,Y,2122,2122002,"Assistant, research (engineering, mechanical)",4.0
2122003,Y,2122,2122003,"Associate, research (engineering, mechanical)",4.0
2122004,Y,2122,2122004,"Constructor, naval",4.0
2122005,Y,2122,2122005,"Consultant, engineering",4.0
2122006,Y,2122,2122006,"Designer, aircraft",4.0
2122007,Y,2122,2122007,"Designer, nautical",4.0
2122008,Y,2122,2122008,"Designer, naval",4.0
2122009,Y,2122,2122009,"Engineer (professional, aeronautical)",4.0
2122010,Y,2122,2122010,"Engineer (professional, automobile)",4.0
2122011,Y,2122,2122011,"Engineer (professional, aviation)",4.0
2122012,Y,2122,2122012,"Engineer (professional, stress)",4.0
2122013,Y,2122,2122013,"Engineer (professional, hydraulic)",4.0
2122014,Y,2122,2122014,"Engineer (professional, mechanical)",4.0
2122015,Y,2122,2122015,"Engineer (professional, locomotive)",4.0
2122016,Y,2122,2122016,"Engineer (professional, marine)",4.0
2122017,Y,2122,2122017,Engineer (professional),4.0
2122018,Y,2122,2122018,"Engineer (professional, textile)",4.0
2122019,Y,2122,2122019,"Engineer, aeronautical (professional)",4.0
2122020,Y,2122,2122020,"Engineer, aerospace",4.0
2122021,Y,2122,2122021,"Engineer, automobile (professional)",4.0
2122022,Y,2122,2122022,"Engineer, automotive (professional)",4.0
2122023,Y,2122,2122023,"Engineer, aviation (professional)",4.0
2122024,Y,2122,2122024,"Engineer, chief (maintenance)",4.0
2122025,Y,2122,2122025,"Engineer, chief, area (coal mine)",4.0
2122026,Y,2122,2122026,"Engineer, diesel (professional)",4.0
2122027,Y,2122,2122027,"Engineer, heavy (professional)",4.0
2122028,Y,2122,2122028,"Engineer, hydraulic (professional)",4.0
2122029,Y,2122,2122029,"Engineer, locomotive (professional)",4.0
2122030,Y,2122,2122030,"Engineer, marine (professional)",4.0
2122031,Y,2122,2122031,"Engineer, marine, chief",4.0
2122032,Y,2122,2122032,"Engineer, marine, senior",4.0
2122033,Y,2122,2122033,"Engineer, marine, superintendent",4.0
2122034,Y,2122,2122034,"Engineer, mechanical (professional)",4.0
2122035,Y,2122,2122035,"Engineer, mechanical and electrical (professional)",4.0
2122036,Y,2122,2122036,"Engineer, mechanical, area (coal mine)",4.0
2122037,Y,2122,2122037,"Engineer, mechanical, chief",4.0
2122038,Y,2122,2122038,"Engineer, mechanical, group (coal mine)",4.0
2122039,Y,2122,2122039,"Engineer, mechanical, nos (professional)",4.0
2122040,Y,2122,2122040,"Engineer, mechanical, unit (coal mine)",4.0
2122041,Y,2122,2122041,"Engineer, mechanisation",4.0
2122042,Y,2122,2122042,"Engineer, mill (professional)",4.0
2122043,Y,2122,2122043,"Engineer, operations (electricity supplier)",4.0
2122044,Y,2122,2122044,"Engineer, plant (professional)",4.0
2122045,Y,2122,2122045,"Engineer, salvage, marine",4.0
2122046,Y,2122,2122046,"Engineer, stress (aircraft mfr)",4.0
2122047,Y,2122,2122047,"Engineer, stress, aeronautical",4.0
2122048,Y,2122,2122048,"Engineer, stress, aircraft",4.0
2122049,Y,2122,2122049,"Engineer, textile (professional)",4.0
2122050,Y,2122,2122050,"Engineer, tool, machine (professional)",4.0
2122051,Y,2122,2122051,"Engineer, welding (professional)",4.0
2122052,Y,2122,2122052,"Engineer, works, nos",4.0
2122053,Y,2122,2122053,"Expert, salvage, marine",4.0
2122054,Y,2122,2122054,Hydrodynamicist,4.0
2122055,Y,2122,2122055,Inspector of fighting vehicles,4.0
2122056,Y,2122,2122056,"Inspector, chief (engineering, professional)",4.0
2122057,Y,2122,2122057,"Inspector, engineering (DSS)",4.0
2122058,Y,2122,2122058,"Inspector, engineering, chief",4.0
2122059,Y,2122,2122059,"Officer, certifying (DETR)",4.0
2122060,Y,2122,2122060,"Officer, engineering (government)",4.0
2122061,Y,2122,2122061,"Officer, inspection (DTI)",4.0
2122062,Y,2122,2122062,"Officer, research (engineering, mechanical)",4.0
2122063,Y,2122,2122063,"Officer, scientific (engineering, mechanical)",4.0
2122064,Y,2122,2122064,"Officer, technical, principal",4.0
2122065,Y,2122,2122065,"Officer, transport, mechanical, chief",4.0
2122066,Y,2122,2122066,"Researcher (engineering, mechanical)",4.0
2122067,Y,2122,2122067,"Surveyor, aircraft",4.0
2122068,Y,2122,2122068,"Surveyor, design (Air Registration Board)",4.0
2123001,Y,2123,2123001,"Assistant, research (engineering, electrical)",4.0
2123002,Y,2123,2123002,"Associate, research (engineering, electrical)",4.0
2123003,Y,2123,2123003,"Engineer (professional, electrical)",4.0
2123004,Y,2123,2123004,"Engineer, area (technical)",4.0
2123005,Y,2123,2123005,"Engineer, area (telecommunications)",4.0
2123006,Y,2123,2123006,"Engineer, assistant (electricity supplier)",4.0
2123007,Y,2123,2123007,"Engineer, branch (electricity supplier)",4.0
2123008,Y,2123,2123008,"Engineer, charge (electricity supplier)",4.0
2123009,Y,2123,2123009,"Engineer, chief (electricity supplier)",4.0
2123010,Y,2123,2123010,"Engineer, control (electricity supplier)",4.0
2123011,Y,2123,2123011,"Engineer, distribution (electricity supplier)",4.0
2123012,Y,2123,2123012,"Engineer, district (electricity supplier)",4.0
2123013,Y,2123,2123013,"Engineer, electrical (professional)",4.0
2123014,Y,2123,2123014,"Engineer, electrical and mechanical (professional)",4.0
2123015,Y,2123,2123015,"Engineer, electrical, area (coal mine)",4.0
2123016,Y,2123,2123016,"Engineer, electrical, charge, assistant (electricity supplier)",4.0
2123017,Y,2123,2123017,"Engineer, electrical, chief",4.0
2123018,Y,2123,2123018,"Engineer, electrical, group (coal mine)",4.0
2123019,Y,2123,2123019,"Engineer, electrical, head",4.0
2123020,Y,2123,2123020,"Engineer, electrical, nos (professional)",4.0
2123021,Y,2123,2123021,"Engineer, electrical, senior",4.0
2123022,Y,2123,2123022,"Engineer, electrical, works",4.0
2123023,Y,2123,2123023,"Engineer, equipment",4.0
2123024,Y,2123,2123024,"Engineer, first (power station)",4.0
2123025,Y,2123,2123025,"Engineer, generating (electricity supplier)",4.0
2123026,Y,2123,2123026,"Engineer, mechanical and electrical (electricity supplier)",4.0
2123027,Y,2123,2123027,"Engineer, power",4.0
2123028,Y,2123,2123028,"Engineer, regional (telecommunications)",4.0
2123029,Y,2123,2123029,"Engineer, resident (electricity supplier)",4.0
2123030,Y,2123,2123030,"Engineer, second (electricity supplier)",4.0
2123031,Y,2123,2123031,"Engineer, second (power station)",4.0
2123032,Y,2123,2123032,"Engineer, shift (electricity supplier)",4.0
2123033,Y,2123,2123033,"Engineer, signal (railways)",4.0
2123034,Y,2123,2123034,"Engineer, staff (telecommunications)",4.0
2123035,Y,2123,2123035,"Engineer, station, power (electricity supplier)",4.0
2123036,Y,2123,2123036,"Engineer, sub-area (electricity supplier)",4.0
2123037,Y,2123,2123037,"Engineer, sub-station (electricity supplier)",4.0
2123038,Y,2123,2123038,"Engineer, switchgear (professional)",4.0
2123039,Y,2123,2123039,"Engineer, telecommunications (professional)",4.0
2123040,Y,2123,2123040,"Engineer, telephone (professional)",4.0
2123041,Y,2123,2123041,"Engineer, testing, cable",4.0
2123042,Y,2123,2123042,"Engineer, traction, electric",4.0
2123043,Y,2123,2123043,"Engineer, transmission, power",4.0
2123044,Y,2123,2123044,Engineer-in-charge (electricity supplier),4.0
2123045,Y,2123,2123045,"Inspector, chief (engineering, professional, electrical engineering)",4.0
2123046,Y,2123,2123046,"Officer, research (engineering, electrical)",4.0
2123047,Y,2123,2123047,"Officer, scientific (engineering, electrical)",4.0
2123048,Y,2123,2123048,"Researcher (engineering, electrical)",4.0
2123049,Y,2123,2123049,"Superintendent, electrical (MOD)",4.0
2123050,Y,2123,2123050,"Superintendent, meter (electricity supplier)",4.0
2123051,Y,2123,2123051,"Surveyor, electrical",4.0
2124001,Y,2124,2124001,"Assistant, research (engineering, electronic)",4.0
2124002,Y,2124,2124002,"Associate, research (engineering, electronic)",4.0
2124003,Y,2124,2124003,"Consultant, communications (telecommunications)",4.0
2124004,Y,2124,2124004,"Designer, telecommunications",4.0
2124005,Y,2124,2124005,"Engineer (professional, telecommunication)",4.0
2124006,Y,2124,2124006,"Engineer (professional, electronic)",4.0
2124007,Y,2124,2124007,"Engineer (professional, radar)",4.0
2124008,Y,2124,2124008,"Engineer (professional, microwave)",4.0
2124009,Y,2124,2124009,"Engineer (professional, broadcasting)",4.0
2124010,Y,2124,2124010,"Engineer (professional, avionics)",4.0
2124011,Y,2124,2124011,"Engineer (professional, radio)",4.0
2124012,Y,2124,2124012,"Engineer (professional, television)",4.0
2124013,Y,2124,2124013,"Engineer, avionics",4.0
2124014,Y,2124,2124014,"Engineer, broadcast (professional)",4.0
2124015,Y,2124,2124015,"Engineer, broadcasting (professional)",4.0
2124016,Y,2124,2124016,"Engineer, communication (professional)",4.0
2124017,Y,2124,2124017,"Engineer, communication, radio",4.0
2124018,Y,2124,2124018,"Engineer, communications (professional)",4.0
2124019,Y,2124,2124019,"Engineer, electronic (professional)",4.0
2124020,Y,2124,2124020,"Engineer, electronics (professional)",4.0
2124021,Y,2124,2124021,"Engineer, microwave",4.0
2124022,Y,2124,2124022,"Engineer, radar (professional)",4.0
2124023,Y,2124,2124023,"Engineer, radar (research)",4.0
2124024,Y,2124,2124024,"Engineer, radio (professional)",4.0
2124025,Y,2124,2124025,"Engineer, systems, avionics",4.0
2124026,Y,2124,2124026,"Engineer, telecommunications (radio, professional)",4.0
2124027,Y,2124,2124027,"Engineer, television (professional)",4.0
2124028,Y,2124,2124028,"Engineer, transmission, power (television)",4.0
2124029,Y,2124,2124029,"Inspector, chief (engineering, professional, electronic engineering)",4.0
2124030,Y,2124,2124030,"Officer, research (engineering, electronic)",4.0
2124031,Y,2124,2124031,"Officer, scientific (engineering, electronic)",4.0
2124032,Y,2124,2124032,"Researcher (engineering, electronic)",4.0
2125001,Y,2125,2125001,"Consultant, engineering, chemical",4.0
2125002,Y,2125,2125002,"Engineer (professional, pharmaceutical)",4.0
2125003,Y,2125,2125003,"Engineer (professional, chemical)",4.0
2125004,Y,2125,2125004,"Engineer (professional, plastics)",4.0
2125005,Y,2125,2125005,"Engineer (professional, petrochemical)",4.0
